team_id,season_id,game_type,stat_type,conference_id,GW,GP,Min,PTS,FG_M,FG_A,eFG_P,_3P_M,_3P_A,_3P_P,_2P_M,_2P_A,_2P_P,FT_M,FT_A,FT_P,Off,Def,Rebs,AST,STL,BLK,TO,PF,PLUS,DIST,PITP,FBP,FD,F_M,F_A,F_P,IS_M,IS_A,IS_P,MR_M,MR_A,MR_P,Poss,OBPM,DBPM,BPM,AOBPM,ADBPM,ABPM,TS,_3PAr,FTr,ORtg,NetRtg,TO_P,FT_FG_A,ORB_P,DRB_P,SOS,RPI,Pace,PITP%
720,2046,College,team,1,20,41,201.219,81.731,28.732,61.414,0.532,7.929,20.925,0.379,20.804,40.488,0.514,16.341,21.388,0.764,7.0,25.66,32.66,14.194,7.196,4.073,11.633,14.1,12.561,10.324,29.951,5.926,16.853,4.88,6.927,0.704,10.073,19.146,0.526,5.828,14.415,0.404,75.463,3.0,1.5,4.5,1.8,1.4,3.2,0.577,0.341,0.348,108.3,3.2,14.1,0.266,20.4,74.2,0.57,0.533,76.31324,0.366
721,2044,College,team,21,31,47,200.531,90.977,32.319,69.171,0.534,9.191,25.321,0.363,23.127,43.85,0.527,17.149,23.062,0.744,10.596,29.616,40.212,13.999,8.681,3.214,12.848,16.319,53.722,10.088,35.107,12.702,18.51,4.958,6.448,0.769,12.574,24.277,0.518,5.575,13.127,0.425,81.573,4.9,4.2,9.1,4.1,3.6,7.7,0.573,0.366,0.333,111.5,13.3,13.9,0.248,27.1,78.6,,,82.49276,0.386
721,2045,College,team,21,36,45,200.0,89.154,32.733,67.977,0.548,9.089,25.69,0.354,23.644,42.287,0.559,14.6,20.155,0.724,10.223,28.464,38.687,16.978,8.022,4.313,12.355,13.955,64.331,9.874,35.69,10.89,17.267,3.599,5.046,0.713,14.222,23.445,0.607,5.799,13.8,0.42,78.982,6.4,5.5,12.0,1.7,1.4,3.1,0.58,0.378,0.296,112.9,15.7,13.9,0.215,27.7,77.2,0.504,0.583,79.7834,0.4
721,2046,College,team,10,41,45,200.0,99.866,36.224,69.689,0.593,10.245,27.556,0.372,25.98,42.133,0.617,17.178,22.399,0.767,10.09,29.665,39.755,19.867,10.911,4.332,11.731,12.981,129.113,9.709,39.778,15.067,17.87,4.778,6.089,0.785,15.091,23.334,0.647,6.088,12.711,0.479,81.188,11.2,11.0,22.2,2.9,2.8,5.7,0.628,0.395,0.321,123.0,31.5,12.9,0.246,28.5,80.0,0.505,0.612,82.08152,0.398
722,2044,College,team,23,13,41,200.61,76.927,28.927,63.634,0.506,6.562,19.755,0.332,22.366,43.878,0.51,12.512,18.39,0.68,9.171,24.876,34.047,12.707,7.463,2.317,14.049,16.805,-22.317,9.648,33.853,6.001,15.293,3.463,5.099,0.679,13.439,25.098,0.535,5.44,13.684,0.398,76.61,-1.7,-2.4,-4.0,-0.8,-1.3,-2.1,0.536,0.31,0.289,100.4,-6.5,16.4,0.197,24.8,76.5,,,77.3392,0.44
722,2045,College,team,46,23,41,200.0,74.78,27.757,60.538,0.499,4.853,15.928,0.305,22.902,44.609,0.513,14.415,21.367,0.675,8.488,23.535,32.023,13.147,10.22,2.195,11.83,16.341,20.123,8.608,33.414,6.049,16.999,3.854,5.734,0.672,12.853,23.682,0.543,6.193,15.196,0.408,73.274,1.6,4.0,5.6,0.1,0.7,0.8,0.535,0.263,0.353,102.1,5.0,14.5,0.238,23.7,75.6,0.483,0.5,74.13616,0.447
722,2046,College,team,46,41,49,201.529,91.223,33.449,67.94,0.55,7.776,21.815,0.356,25.672,46.125,0.557,16.55,22.083,0.749,10.022,26.467,36.489,14.735,11.327,3.019,10.817,16.182,96.021,9.259,38.734,7.633,17.735,4.081,5.692,0.717,15.286,25.244,0.606,6.306,15.182,0.415,78.448,7.4,7.2,14.6,1.3,1.3,2.6,0.587,0.321,0.325,116.3,23.9,12.2,0.244,27.5,79.1,0.466,0.561,79.33484,0.425
723,2044,College,team,1,28,45,200.555,79.622,29.911,61.422,0.544,7.022,19.222,0.365,22.887,42.2,0.542,12.778,16.978,0.753,8.246,25.156,33.402,15.422,8.2,3.911,12.955,16.0,47.555,9.622,32.622,6.577,14.556,3.334,4.687,0.711,12.954,22.934,0.565,6.579,14.576,0.451,73.598,2.4,2.9,5.4,3.0,3.4,6.4,0.578,0.313,0.276,108.2,12.7,15.8,0.208,25.0,81.2,,,74.28044,0.41
723,2045,College,team,1,16,41,201.219,72.22,27.561,58.268,0.519,5.391,15.146,0.356,22.171,43.123,0.514,11.707,16.022,0.731,7.319,26.388,33.707,11.489,5.22,4.048,14.366,15.61,-22.196,8.966,32.974,5.17,14.585,3.123,4.488,0.696,13.367,24.098,0.555,5.683,14.535,0.391,72.374,-2.9,-2.8,-5.7,0.1,0.1,0.2,0.553,0.26,0.275,99.8,-5.9,18.0,0.201,22.9,80.4,0.553,0.512,73.00556,0.457
723,2046,College,team,2,12,42,201.786,76.762,28.24,63.286,0.495,6.213,18.427,0.337,22.025,44.857,0.491,14.071,19.761,0.712,8.762,25.476,34.238,13.14,6.141,3.477,15.12,17.715,-57.26,9.531,30.858,7.475,16.501,4.096,5.999,0.683,11.213,22.215,0.505,6.594,16.643,0.396,78.343,-2.3,-6.3,-8.5,0.4,-0.6,-0.2,0.533,0.291,0.312,98.0,-15.1,17.4,0.222,23.4,75.8,0.563,0.49,79.12928,0.402
724,2044,College,team,42,11,41,201.219,61.998,22.731,50.633,0.508,5.999,16.829,0.356,16.733,33.805,0.495,10.537,15.755,0.669,7.073,21.563,28.636,10.584,5.439,2.415,15.708,13.977,-51.952,10.633,22.634,5.634,14.708,2.536,3.44,0.737,8.755,17.707,0.494,5.415,12.66,0.428,66.203,-4.4,-3.2,-7.6,-3.8,-2.9,-6.7,0.539,0.332,0.311,93.6,-15.1,21.4,0.208,23.8,73.3,,,66.8304,0.365
724,2045,College,team,42,23,42,201.191,69.238,25.524,53.476,0.535,6.19,17.023,0.364,19.335,36.454,0.53,12.001,17.095,0.702,7.405,24.689,32.094,12.501,7.309,2.832,14.238,14.62,12.381,9.71,28.095,5.834,15.0,2.643,3.619,0.73,11.381,20.453,0.556,5.285,12.38,0.427,67.831,0.1,2.9,3.0,-0.3,0.4,0.1,0.568,0.318,0.32,102.1,4.7,18.9,0.224,24.7,79.8,0.48,0.499,68.5146,0.406
724,2046,College,team,42,33,43,200.581,77.745,29.023,60.512,0.528,5.813,16.743,0.347,23.211,43.769,0.53,13.884,19.837,0.7,10.185,26.094,36.279,14.303,7.255,2.699,12.069,15.395,51.627,8.729,35.628,6.419,16.302,2.697,4.025,0.67,15.023,26.954,0.557,5.394,12.79,0.422,71.12,5.5,3.4,8.9,1.1,0.6,1.7,0.561,0.277,0.328,109.3,14.6,14.8,0.229,30.5,79.1,0.485,0.556,71.91776,0.458
725,2044,College,team,45,32,44,200.0,71.682,26.931,54.453,0.557,6.774,18.863,0.359,20.159,35.589,0.566,11.045,16.409,0.673,7.976,24.774,32.75,14.091,8.251,3.798,13.045,12.046,56.592,9.208,31.727,6.522,14.658,2.523,3.069,0.822,13.318,22.635,0.588,4.295,9.887,0.434,66.737,3.5,9.8,13.2,1.8,6.5,8.3,0.581,0.346,0.301,107.4,16.8,17.5,0.203,27.0,75.5,,,67.39832,0.443
725,2045,College,team,22,9,41,200.609,62.733,23.732,51.513,0.514,5.512,16.707,0.33,18.219,34.805,0.523,9.756,15.098,0.646,7.22,23.779,30.999,10.538,4.682,3.34,16.95,14.439,-62.804,10.04,25.659,5.683,14.901,3.026,4.539,0.667,9.804,17.659,0.555,5.39,12.61,0.427,67.893,-5.4,-3.6,-8.9,-0.8,-0.3,-1.1,0.539,0.324,0.293,92.4,-17.5,22.6,0.189,24.2,72.9,0.537,0.449,68.49004,0.409
725,2046,College,team,44,16,42,200.595,64.383,24.165,52.429,0.523,6.477,18.62,0.348,17.69,33.81,0.523,9.572,16.43,0.583,6.833,23.455,30.288,9.905,5.832,3.596,13.618,14.333,-20.237,10.255,25.285,5.784,15.072,3.427,4.904,0.699,9.215,17.618,0.523,5.046,11.286,0.447,66.44,-2.8,0.2,-2.6,-1.0,-0.2,-1.2,0.54,0.355,0.313,96.9,-5.4,18.6,0.183,21.9,72.9,0.483,0.461,67.1004,0.393
726,2044,College,team,47,13,41,200.61,64.416,23.856,50.683,0.532,6.193,17.267,0.359,17.659,33.414,0.528,10.511,14.854,0.708,5.707,21.757,27.464,10.976,6.147,3.096,15.487,14.732,-44.39,10.352,25.075,5.365,14.585,2.145,3.194,0.672,10.391,18.024,0.577,5.124,12.195,0.42,66.999,-4.1,-2.6,-6.7,-3.9,-2.7,-6.6,0.563,0.341,0.293,96.1,-12.7,21.3,0.207,20.1,70.6,,,67.59292,0.389
726,2045,College,team,47,15,41,200.609,70.295,25.878,55.073,0.52,5.512,16.096,0.342,20.366,38.975,0.523,13.025,17.487,0.745,6.78,23.099,29.879,13.584,7.001,3.074,13.998,15.099,-25.732,9.232,29.999,5.463,14.683,2.902,4.366,0.665,12.096,21.928,0.552,5.367,12.684,0.423,69.991,-1.1,-1.2,-2.2,-0.5,-0.6,-1.1,0.56,0.292,0.318,100.4,-6.8,18.2,0.237,21.9,72.3,0.482,0.449,70.68476,0.427
726,2046,College,team,47,25,41,201.219,72.098,27.048,56.316,0.532,5.78,16.22,0.356,21.267,40.099,0.53,12.22,18.27,0.669,6.828,25.49,32.318,14.121,5.048,4.196,12.562,15.415,0.976,8.917,32.732,5.855,15.877,2.805,3.951,0.71,13.561,23.759,0.571,4.902,12.391,0.396,70.09,1.4,-1.3,0.1,-0.5,-1.2,-1.7,0.56,0.288,0.324,102.9,0.3,16.3,0.217,21.6,74.7,0.443,0.486,70.8196,0.454
727,2044,College,team,20,32,43,200.0,87.023,30.954,65.303,0.53,7.325,20.977,0.349,23.629,44.324,0.533,17.791,23.814,0.747,9.442,30.325,39.767,13.999,7.512,3.908,11.398,15.559,59.303,9.516,34.047,8.536,18.116,4.743,6.676,0.71,12.257,21.977,0.558,6.604,15.674,0.421,77.734,5.7,4.7,10.3,4.2,3.4,7.6,0.574,0.321,0.365,111.9,15.7,13.1,0.272,25.9,77.9,,,78.68972,0.391
727,2045,College,team,10,14,41,201.219,79.318,29.246,64.244,0.506,6.513,19.267,0.338,22.734,44.975,0.505,14.315,19.268,0.743,8.22,24.439,32.659,13.317,7.537,2.268,12.367,16.22,-26.34,9.881,30.682,7.586,15.754,5.097,7.901,0.645,10.246,19.975,0.513,7.391,17.097,0.432,76.867,-0.1,-2.0,-2.2,0.5,0.0,0.5,0.545,0.3,0.3,103.2,-6.6,14.5,0.223,22.5,71.6,0.536,0.48,77.63964,0.387
727,2046,College,team,21,18,42,200.0,74.881,27.928,61.356,0.513,7.119,20.976,0.339,20.808,40.38,0.515,11.906,16.858,0.706,8.594,24.809,33.403,10.667,5.785,2.43,13.477,15.118,-20.238,9.869,29.333,6.545,15.547,4.694,6.5,0.722,9.976,18.69,0.534,6.143,15.191,0.404,73.66,-1.4,-2.5,-3.9,0.4,0.1,0.5,0.544,0.342,0.275,101.7,-5.9,16.4,0.194,24.3,76.3,0.547,0.512,74.33084,0.392
728,2044,College,team,22,24,43,200.0,79.884,30.21,63.791,0.524,6.466,18.604,0.348,23.744,45.186,0.525,13.001,18.767,0.693,9.117,27.488,36.605,13.604,6.838,3.442,12.744,14.93,9.652,8.922,35.907,6.837,16.256,3.839,5.164,0.743,14.119,25.21,0.56,5.793,14.813,0.391,75.679,1.9,1.7,3.5,1.7,1.6,3.3,0.554,0.292,0.294,105.6,2.9,15.0,0.204,25.7,75.8,,,76.42616,0.449
728,2045,College,team,22,22,42,200.595,77.452,28.618,61.332,0.521,6.69,19.001,0.352,21.929,42.332,0.518,13.523,18.596,0.727,9.333,27.143,36.476,13.952,5.643,3.405,14.143,15.977,-4.403,9.317,33.476,7.214,15.525,2.738,4.096,0.668,14.0,25.334,0.553,5.191,12.905,0.402,74.317,1.1,-2.0,-0.9,0.7,-0.1,0.6,0.557,0.31,0.303,104.2,-0.6,16.9,0.22,27.1,79.0,0.527,0.519,75.06808,0.432
728,2046,College,team,22,38,44,200.568,90.07,33.022,64.408,0.564,6.591,17.749,0.371,26.43,46.659,0.566,17.431,23.75,0.734,9.977,29.478,39.455,15.975,7.795,3.568,11.613,15.5,87.274,8.075,41.862,7.545,18.157,3.929,5.615,0.7,16.888,27.432,0.616,5.5,13.615,0.404,76.494,9.2,4.7,13.9,2.2,1.1,3.3,0.602,0.276,0.369,117.7,22.9,13.4,0.271,29.4,81.6,0.496,0.596,77.444,0.465
729,2044,College,team,11,33,45,200.0,85.779,32.134,63.865,0.564,7.711,19.824,0.389,24.421,44.043,0.554,13.798,18.535,0.744,8.179,27.133,35.312,15.11,10.866,4.623,13.467,16.0,69.667,9.08,38.578,6.465,14.935,2.69,3.579,0.752,16.579,28.955,0.573,5.132,11.511,0.446,77.307,2.5,7.2,9.7,2.3,5.8,8.1,0.596,0.31,0.29,111.0,17.8,15.8,0.216,24.6,79.9,,,78.0498,0.45
729,2045,College,team,5,23,42,200.0,80.644,29.595,61.546,0.55,8.547,22.642,0.377,21.049,38.903,0.541,12.904,17.856,0.723,7.976,26.072,34.048,13.048,6.523,4.382,13.31,13.834,8.929,10.32,31.523,4.977,14.693,3.142,4.287,0.733,12.547,22.213,0.565,5.287,12.405,0.426,74.74,0.8,0.6,1.5,0.6,0.5,1.1,0.581,0.368,0.29,107.9,1.8,16.1,0.21,23.4,75.9,0.524,0.534,75.45088,0.391
729,2046,College,team,5,25,41,200.609,82.1,31.098,60.244,0.571,6.659,17.633,0.378,24.439,42.611,0.574,13.244,19.488,0.68,7.244,29.732,36.976,15.267,5.487,5.17,13.928,14.122,25.975,8.976,37.415,4.95,16.855,2.488,3.927,0.634,16.192,25.976,0.623,5.733,12.707,0.451,75.498,3.3,2.2,5.5,1.5,1.2,2.7,0.596,0.293,0.323,108.7,7.8,16.8,0.22,22.7,79.2,0.544,0.563,76.28224,0.456
730,2044,College,team,60,2,41,200.609,46.488,17.538,45.755,0.447,5.827,17.56,0.332,11.705,28.196,0.415,5.587,9.269,0.603,6.001,20.61,26.611,6.219,3.001,2.244,20.488,15.511,-158.657,12.44,14.976,3.927,11.39,1.754,2.488,0.705,5.634,13.804,0.408,4.219,11.902,0.354,64.319,-19.4,-11.0,-30.4,-14.5,-8.2,-22.7,0.466,0.384,0.203,72.3,-47.8,29.1,0.122,20.4,69.1,,,64.69112,0.322
730,2045,College,team,60,14,41,201.219,63.658,23.66,53.461,0.497,5.83,17.221,0.339,17.829,36.243,0.492,10.513,14.999,0.701,7.27,24.875,32.145,9.949,4.611,3.61,14.512,15.17,-32.562,9.96,26.146,5.39,13.683,2.415,3.098,0.78,10.587,19.805,0.535,4.756,13.34,0.357,67.311,-5.2,-1.9,-7.0,-1.4,-0.6,-2.0,0.53,0.322,0.281,94.6,-9.4,19.5,0.197,23.1,72.7,0.493,0.457,67.90252,0.411
730,2046,College,team,60,27,43,201.743,72.559,27.164,55.254,0.542,5.559,17.0,0.327,21.605,38.257,0.565,12.675,17.952,0.706,6.955,24.115,31.07,13.697,7.094,3.558,12.862,15.629,28.606,9.027,31.815,6.394,15.255,2.86,4.048,0.707,13.047,21.792,0.599,5.697,12.418,0.459,69.062,1.8,1.7,3.5,0.4,0.3,0.7,0.574,0.308,0.325,105.1,7.4,16.9,0.229,23.0,75.2,0.494,0.532,69.77796,0.438
731,2044,College,team,41,33,45,201.111,76.756,29.156,62.576,0.526,7.554,22.623,0.334,21.599,39.955,0.541,10.888,16.554,0.658,8.533,25.89,34.423,14.089,9.133,4.2,12.356,15.333,52.775,9.735,32.533,9.066,14.711,3.888,5.532,0.703,12.377,21.556,0.574,5.333,12.867,0.414,73.688,0.7,7.1,7.9,-0.2,4.6,4.4,0.549,0.362,0.265,104.2,13.2,15.0,0.174,24.3,76.0,,,74.34492,0.424
731,2045,College,team,20,32,44,200.0,82.91,31.068,61.41,0.565,7.202,19.637,0.367,23.862,41.772,0.571,13.569,20.158,0.673,7.932,26.114,34.046,16.157,9.955,3.521,11.454,14.617,86.707,8.742,37.226,9.544,16.408,4.386,5.91,0.742,14.203,23.547,0.603,5.251,12.317,0.426,73.797,5.9,9.1,15.0,1.7,2.5,4.2,0.59,0.32,0.328,112.3,23.8,14.0,0.221,24.1,80.0,0.513,0.572,74.60784,0.449
731,2046,College,team,10,19,41,201.829,79.61,29.609,62.098,0.535,7.196,20.294,0.355,22.415,41.805,0.536,13.196,18.123,0.728,7.633,24.464,32.097,13.267,8.389,2.61,13.707,16.732,1.586,9.683,32.294,7.9,15.707,4.585,6.488,0.707,11.487,21.244,0.541,6.269,14.07,0.446,76.141,0.0,-0.2,-0.2,0.6,0.5,1.1,0.568,0.327,0.292,104.6,0.3,16.4,0.213,22.3,73.5,0.538,0.524,76.87104,0.406
732,2044,College,team,46,15,41,200.609,71.364,26.928,60.585,0.512,8.22,23.976,0.343,18.707,36.61,0.511,9.294,14.609,0.636,9.365,24.145,33.51,13.853,6.268,2.78,13.34,15.612,-29.269,10.996,26.978,6.489,13.415,2.51,3.586,0.7,10.977,20.268,0.542,5.22,12.753,0.409,70.984,-0.9,-2.9,-3.8,-0.7,-2.2,-2.9,0.532,0.396,0.241,100.5,-8.5,16.6,0.153,26.4,73.0,,,71.57232,0.378
732,2045,College,team,46,19,41,201.829,72.538,26.415,58.829,0.52,8.342,23.171,0.36,18.076,35.66,0.507,11.366,15.732,0.722,9.512,24.537,34.049,11.707,5.805,2.22,14.44,15.488,-5.368,11.241,25.267,5.78,14.732,1.926,2.757,0.699,10.707,19.537,0.548,5.438,13.364,0.407,70.677,-0.2,-1.8,-2.0,-0.5,-0.9,-1.4,0.552,0.394,0.267,102.6,-2.7,18.0,0.193,28.1,74.7,0.467,0.465,71.30836,0.348
732,2046,College,team,46,12,41,200.609,65.539,24.415,55.949,0.487,5.612,16.317,0.344,18.806,39.634,0.474,11.098,17.197,0.645,8.438,22.636,31.074,10.95,4.417,2.073,14.122,14.759,-59.635,9.354,27.707,5.877,15.146,3.805,5.633,0.675,10.049,19.414,0.518,4.952,14.586,0.34,69.2,-3.2,-5.1,-8.3,-0.8,-1.3,-2.1,0.516,0.292,0.307,94.7,-17.1,18.2,0.198,24.7,70.8,0.498,0.444,69.88756,0.423
733,2044,College,team,46,7,41,200.0,61.293,23.658,53.438,0.488,4.83,14.536,0.332,18.83,38.902,0.484,9.146,15.735,0.581,7.001,22.56,29.561,11.001,3.61,2.244,16.048,16.436,-90.244,9.28,28.586,5.634,14.196,2.512,4.098,0.613,11.784,22.441,0.525,4.536,12.365,0.367,69.41,-7.6,-8.5,-16.1,-5.3,-5.9,-11.2,0.508,0.272,0.294,88.3,-26.2,21.0,0.171,21.6,71.0,,,70.0378,0.466
733,2045,College,team,46,13,41,200.0,65.513,24.902,54.121,0.509,5.341,16.27,0.328,19.561,37.854,0.517,10.367,15.804,0.656,7.294,21.412,28.706,11.925,4.928,2.123,14.412,15.489,-54.389,8.882,30.976,7.05,14.39,3.024,3.927,0.77,12.438,23.757,0.524,4.073,10.171,0.4,68.192,-3.2,-6.3,-9.4,-1.2,-2.0,-3.2,0.536,0.301,0.292,96.1,-16.2,19.1,0.192,23.4,71.4,0.472,0.433,68.82492,0.473
733,2046,College,team,46,17,43,200.0,70.115,26.512,57.488,0.511,5.766,15.838,0.364,20.743,41.65,0.498,11.324,18.395,0.616,7.142,21.765,28.907,12.443,6.535,1.489,12.327,16.0,-32.441,9.041,32.231,5.419,15.814,3.209,4.697,0.683,12.836,24.955,0.514,4.629,12.0,0.386,70.764,-0.8,-3.9,-4.7,-0.1,-0.9,-1.0,0.535,0.276,0.32,99.1,-9.5,15.8,0.197,21.0,73.9,0.505,0.477,71.5026,0.46
734,2044,College,team,46,27,42,201.19,74.596,26.951,56.405,0.533,6.262,16.762,0.374,20.69,39.643,0.522,14.43,19.667,0.734,7.428,24.667,32.095,11.785,6.551,2.357,12.451,13.474,18.095,9.639,30.002,5.096,16.214,2.928,3.833,0.764,12.072,22.455,0.538,5.69,13.358,0.426,70.082,2.2,2.6,4.7,1.4,1.8,3.2,0.573,0.297,0.349,106.4,4.9,16.1,0.256,23.4,72.7,,,70.86816,0.402
734,2045,College,team,46,33,42,200.0,75.428,27.857,57.976,0.532,6.0,18.309,0.328,21.855,39.665,0.551,13.712,18.904,0.725,8.62,24.688,33.308,13.453,8.309,3.619,9.976,13.619,70.712,8.765,34.286,5.261,14.952,2.882,4.095,0.704,14.263,24.596,0.58,4.715,10.975,0.43,67.659,5.6,8.1,13.7,0.8,1.4,2.2,0.569,0.316,0.326,111.5,21.4,13.1,0.237,27.3,76.8,0.461,0.546,68.40592,0.455
734,2046,College,team,23,9,41,200.0,65.292,24.805,57.366,0.483,5.756,17.83,0.323,19.049,39.538,0.482,9.927,15.171,0.654,8.318,22.975,31.293,11.974,5.024,2.781,15.196,15.318,-76.951,8.723,30.976,4.048,13.513,2.0,3.34,0.599,13.463,25.56,0.527,3.56,10.634,0.335,70.919,-5.8,-5.8,-11.6,-1.3,-1.3,-2.6,0.51,0.311,0.264,92.1,-21.8,19.2,0.173,24.4,72.7,0.511,0.433,71.52608,0.474
735,2044,College,team,44,16,41,201.22,70.635,27.294,55.851,0.524,3.976,12.122,0.328,23.317,43.732,0.533,12.074,18.171,0.664,6.341,23.074,29.415,11.658,8.143,4.172,13.927,15.659,-24.758,7.975,34.829,6.804,15.463,3.682,5.001,0.736,13.731,24.78,0.554,5.902,13.95,0.423,71.44,-2.5,0.1,-2.4,-2.6,-0.6,-3.2,0.553,0.217,0.325,98.9,-6.7,17.9,0.216,20.4,70.2,,,72.15908,0.493
735,2045,College,team,44,17,42,201.191,60.142,22.931,51.642,0.501,5.904,17.215,0.343,17.022,34.429,0.494,8.381,13.882,0.604,7.406,22.283,29.689,10.072,7.142,3.024,15.975,14.333,-37.382,9.806,26.24,5.832,13.479,2.572,3.523,0.73,10.546,20.832,0.506,3.906,10.071,0.388,66.323,-6.8,1.5,-5.3,-1.9,0.2,-1.7,0.521,0.333,0.269,90.7,-10.9,21.7,0.162,24.0,72.1,0.486,0.462,66.87436,0.436
735,2046,College,team,44,18,41,201.218,66.318,25.56,53.611,0.535,6.292,18.122,0.347,19.267,35.489,0.543,8.903,14.195,0.627,6.853,21.927,28.78,11.415,7.66,3.319,14.757,14.878,3.047,9.769,28.194,6.78,13.706,3.097,4.243,0.73,10.977,19.464,0.564,5.172,11.78,0.439,67.76,-3.5,2.8,-0.7,-1.0,0.6,-0.4,0.554,0.338,0.265,97.9,0.7,19.8,0.166,22.9,72.3,0.49,0.48,68.3286,0.425
736,2044,College,team,4,22,41,200.0,85.049,30.633,65.951,0.541,10.072,26.194,0.385,20.562,39.758,0.517,13.707,17.514,0.783,8.512,25.537,34.049,15.267,7.147,2.805,11.926,15.88,25.609,11.204,29.317,9.462,15.854,4.07,5.952,0.684,10.563,19.829,0.533,5.901,13.976,0.422,77.068,3.6,-0.7,2.9,3.5,0.3,3.8,0.577,0.397,0.266,110.4,6.0,13.9,0.208,23.5,78.5,,,77.77172,0.345
736,2045,College,team,4,21,41,200.0,86.782,32.147,71.119,0.526,10.537,29.928,0.352,21.611,41.196,0.525,11.95,16.098,0.742,10.805,27.657,38.462,13.779,7.757,3.0,12.927,16.56,16.829,11.131,31.805,9.707,14.803,3.536,4.706,0.751,12.367,23.731,0.521,5.708,12.756,0.447,80.323,1.2,0.6,1.8,1.0,0.8,1.8,0.555,0.421,0.226,108.0,4.8,14.2,0.168,26.9,76.8,0.544,0.539,80.96804,0.366
736,2046,College,team,4,8,41,200.609,68.659,25.121,60.243,0.477,7.17,22.487,0.319,17.95,37.756,0.475,11.243,16.54,0.68,7.219,22.781,30.0,10.879,4.78,1.22,17.048,17.22,-125.856,10.824,25.219,6.39,15.219,3.61,5.317,0.679,8.977,18.269,0.491,5.341,14.171,0.377,77.343,-8.6,-10.4,-19.0,-1.4,-1.9,-3.3,0.508,0.373,0.275,88.8,-33.1,20.2,0.187,19.5,69.7,0.549,0.468,78.0112,0.367
737,2044,College,team,47,11,41,200.0,66.195,25.098,56.705,0.513,7.927,23.902,0.332,17.171,32.804,0.523,8.073,12.464,0.648,8.219,21.485,29.704,11.901,5.538,2.244,14.34,14.732,-48.779,11.379,23.707,5.512,12.681,2.098,2.756,0.761,9.734,18.17,0.536,5.316,11.878,0.448,68.312,-3.9,-4.7,-8.6,-3.7,-4.3,-8.0,0.532,0.422,0.22,96.9,-14.1,18.7,0.142,24.9,73.1,,,68.80872,0.358
737,2045,College,team,47,18,41,201.829,71.22,26.779,58.755,0.512,6.609,19.242,0.343,20.172,39.512,0.511,11.049,17.417,0.634,8.391,24.269,32.66,13.537,6.561,1.538,12.95,15.267,-19.511,10.383,26.489,5.536,14.929,2.803,4.05,0.692,10.413,19.853,0.525,6.928,15.608,0.444,70.976,-0.2,-1.4,-1.6,-0.7,-1.0,-1.7,0.536,0.327,0.296,100.3,-5.8,16.3,0.188,24.5,76.0,0.456,0.452,71.67416,0.372
737,2046,College,team,47,10,41,200.0,67.144,25.635,57.17,0.513,7.368,21.341,0.345,18.267,35.83,0.51,8.511,13.975,0.609,8.244,22.853,31.097,11.733,5.659,1.804,15.755,16.049,-56.22,10.793,25.024,5.511,13.486,2.538,3.658,0.694,9.977,17.903,0.557,5.756,14.268,0.403,70.835,-5.1,-4.9,-10.0,-1.2,-1.1,-2.3,0.53,0.373,0.244,94.8,-16.0,19.9,0.149,24.3,72.5,0.507,0.443,71.389,0.373
738,2044,College,team,47,25,43,201.162,74.836,27.419,60.419,0.514,7.234,20.954,0.345,20.187,39.465,0.512,12.768,17.419,0.733,8.628,25.651,34.279,11.092,5.72,3.255,11.838,15.14,19.767,10.9,25.304,5.815,15.952,3.557,5.371,0.662,9.094,17.0,0.535,7.535,17.092,0.441,71.29,1.4,0.3,1.7,0.0,-0.8,-0.8,0.55,0.347,0.288,105.0,4.5,14.8,0.211,25.2,76.3,,,71.99012,0.338
738,2045,College,team,47,16,41,201.22,69.146,26.147,56.707,0.523,7.024,20.171,0.348,19.121,36.536,0.523,9.829,15.171,0.648,8.099,23.999,32.098,11.733,5.316,2.561,14.0,15.708,-15.977,10.437,27.512,5.267,14.417,2.733,4.024,0.679,11.025,20.049,0.55,5.366,12.463,0.431,69.284,-1.7,-2.8,-4.5,-1.0,-1.3,-2.3,0.545,0.356,0.268,99.8,-4.8,18.1,0.173,25.0,76.2,0.463,0.441,69.89008,0.398
738,2046,College,team,47,19,41,201.219,67.855,25.438,56.318,0.515,7.097,20.658,0.344,18.342,35.66,0.514,9.878,14.0,0.706,7.856,24.777,32.633,10.049,6.339,3.025,14.513,14.268,-7.315,10.998,25.22,6.828,13.51,3.268,4.56,0.717,9.341,17.317,0.539,5.731,13.78,0.416,69.133,-4.1,2.0,-2.2,-1.3,0.2,-1.1,0.543,0.367,0.249,98.2,-1.9,18.9,0.175,24.5,74.5,0.483,0.48,69.695,0.372
739,2044,College,team,23,17,42,200.0,72.761,27.501,58.835,0.525,6.737,18.404,0.366,20.762,40.426,0.514,11.022,17.31,0.637,7.809,23.977,31.786,9.356,7.739,3.668,14.214,15.618,-29.761,9.65,31.238,6.407,15.214,2.953,4.096,0.721,12.643,23.906,0.529,5.143,12.429,0.414,72.858,-3.3,-1.5,-4.7,-2.2,-0.9,-3.1,0.547,0.313,0.294,99.9,-7.9,17.6,0.187,23.1,74.4,,,73.5488,0.429
