team_id,season_id,game_type,stat_type,conference_id,GW,GP,Min,PTS,FG_M,FG_A,eFG_P,_3P_M,_3P_A,_3P_P,_2P_M,_2P_A,_2P_P,FT_M,FT_A,FT_P,Off,Def,Rebs,AST,STL,BLK,TO,PF,PLUS,DIST,PITP,FBP,FD,F_M,F_A,F_P,IS_M,IS_A,IS_P,MR_M,MR_A,MR_P,Poss,OBPM,DBPM,BPM,AOBPM,ADBPM,ABPM,TS,_3PAr,FTr,ORtg,NetRtg,TO_P,FT_FG_A,ORB_P,DRB_P,SOS,RPI,Pace,PITP%
642,2045,College,opponent,10,13,45,200.0,70.533,25.864,60.734,0.486,7.264,22.734,0.32,18.602,37.999,0.49,11.533,15.866,0.727,6.488,23.447,29.935,12.356,7.978,3.091,13.133,15.578,-41.222,10.214,27.6,6.755,14.378,3.2,4.599,0.696,10.579,20.469,0.517,4.802,12.933,0.371,74.357,,,,,,,0.521,0.374,0.261,94.9,,16.2,0.19,,,,,74.99468,0.391
642,2046,College,opponent,5,26,41,202.44,77.463,28.097,61.659,0.511,6.804,21.075,0.323,21.293,40.587,0.525,14.463,19.708,0.734,8.341,23.514,31.855,13.145,8.707,3.122,11.633,15.732,23.414,9.445,31.951,7.147,16.707,3.536,4.879,0.725,12.413,23.512,0.528,5.316,12.194,0.436,73.628,,,,,,,0.551,0.342,0.32,105.2,,14.2,0.235,,,,,74.41084,0.412
643,2044,College,opponent,40,33,41,200.0,83.998,31.195,62.684,0.559,7.682,20.12,0.382,23.513,42.561,0.552,13.927,19.806,0.703,9.121,25.951,35.072,14.732,7.609,3.366,10.683,15.511,70.123,9.71,34.585,7.757,16.145,3.512,4.95,0.709,13.78,24.001,0.574,6.22,13.61,0.457,72.956,,,,,,,0.588,0.321,0.316,115.1,,13.0,0.222,,,,,73.75288,0.412
643,2045,College,opponent,40,33,41,200.609,90.78,33.294,65.901,0.564,7.707,20.927,0.368,25.585,44.975,0.569,16.488,23.293,0.708,9.61,29.39,39.0,15.096,7.121,3.829,13.488,16.513,59.635,9.491,37.073,8.611,19.196,4.292,5.683,0.755,14.173,23.879,0.594,7.049,15.415,0.457,80.032,,,,,,,0.596,0.318,0.353,113.4,,15.0,0.25,,,,,80.95964,0.408
643,2046,College,opponent,40,21,42,200.0,75.905,27.381,59.976,0.525,8.19,22.0,0.372,19.19,37.977,0.505,12.951,18.094,0.716,8.001,25.547,33.548,12.691,5.785,2.593,12.642,15.191,-2.263,10.831,27.332,6.192,15.094,3.071,4.668,0.658,10.596,20.262,0.523,5.524,13.047,0.423,72.581,,,,,,,0.559,0.367,0.302,104.6,,15.7,0.216,,,,,73.30212,0.36
644,2044,College,opponent,43,11,45,201.111,65.644,24.358,55.821,0.492,6.222,18.645,0.334,18.133,37.178,0.488,10.712,15.866,0.675,6.824,23.51,30.334,11.646,6.488,2.334,14.844,15.265,-48.556,10.698,24.356,5.6,14.357,2.377,3.422,0.695,9.755,19.555,0.499,5.956,14.2,0.419,70.822,,,,,,,0.523,0.334,0.284,92.7,,19.1,0.192,,,,,71.45668,0.371
644,2045,College,opponent,21,10,44,200.568,67.275,24.547,55.727,0.492,5.773,17.523,0.329,18.771,38.205,0.491,12.409,17.204,0.721,6.682,21.136,27.818,12.453,6.816,2.225,15.274,16.249,-73.864,9.763,27.137,6.659,15.295,2.273,3.456,0.658,11.294,22.409,0.504,5.204,12.343,0.422,71.891,,,,,,,0.531,0.314,0.309,93.6,,19.4,0.223,,,,,72.57692,0.403
644,2046,College,opponent,10,21,41,201.219,74.122,27.389,57.123,0.534,6.194,17.318,0.358,21.195,39.806,0.532,13.146,18.097,0.726,7.512,25.487,32.999,13.927,7.317,2.391,14.123,15.389,4.025,9.098,32.732,7.584,14.462,3.316,4.367,0.759,13.05,23.685,0.551,4.83,11.755,0.411,71.696,,,,,,,0.569,0.303,0.317,103.4,,17.8,0.23,,,,,72.42056,0.442
645,2044,College,opponent,40,20,42,200.595,72.402,27.379,58.213,0.514,5.047,15.619,0.323,22.332,42.595,0.524,12.597,18.145,0.694,9.761,25.119,34.88,12.287,6.072,4.213,14.096,16.403,0.24,8.613,33.618,5.763,15.524,2.62,4.048,0.647,14.167,24.643,0.575,5.523,13.904,0.397,70.529,,,,,,,0.547,0.268,0.312,102.7,,17.6,0.216,,,,,71.2576,0.464
645,2045,College,opponent,40,22,43,200.581,70.863,26.697,55.094,0.534,5.442,15.093,0.361,21.256,39.998,0.531,12.022,18.116,0.664,7.532,24.096,31.628,12.744,6.024,3.534,14.697,16.512,-20.348,8.917,32.141,6.279,15.325,3.115,4.023,0.774,12.929,23.511,0.55,5.187,12.465,0.416,70.217,,,,,,,0.562,0.274,0.329,100.9,,18.9,0.218,,,,,70.95468,0.454
645,2046,College,opponent,40,12,47,200.531,70.681,27.425,55.275,0.543,5.171,15.532,0.333,22.255,39.744,0.56,10.66,15.83,0.673,7.149,24.766,31.915,13.342,4.638,3.532,15.828,16.576,-37.233,8.335,35.658,6.169,14.107,2.958,3.852,0.768,14.873,25.511,0.583,4.427,10.384,0.426,70.921,,,,,,,0.568,0.281,0.286,99.7,,20.3,0.193,,,,,71.5524,0.504
646,2044,College,opponent,44,14,43,200.0,64.673,23.908,56.326,0.471,5.187,18.069,0.287,18.719,38.256,0.489,11.674,16.581,0.704,8.56,25.301,33.861,10.327,5.931,2.187,13.953,14.187,-32.79,9.441,27.393,6.327,14.558,3.163,4.603,0.687,10.535,20.907,0.504,5.023,12.743,0.394,69.018,,,,,,,0.508,0.321,0.294,93.7,,18.0,0.207,,,,,69.67788,0.424
646,2045,College,opponent,22,25,41,200.0,77.243,28.196,61.415,0.513,6.585,18.537,0.355,21.609,42.88,0.504,14.267,19.782,0.721,8.536,25.683,34.219,13.903,8.39,2.341,11.098,14.465,31.22,9.494,32.098,8.389,16.317,3.78,5.098,0.741,12.269,24.22,0.507,5.561,13.562,0.41,72.685,,,,,,,0.551,0.302,0.322,106.3,,13.7,0.232,,,,,73.47236,0.416
646,2046,College,opponent,45,14,43,201.743,70.65,25.768,58.978,0.493,6.651,20.279,0.328,19.118,38.699,0.494,12.467,17.558,0.71,7.233,24.695,31.928,10.836,5.417,2.859,13.908,16.743,-44.768,10.571,26.56,6.744,15.745,2.931,4.373,0.67,10.348,20.698,0.5,5.838,13.628,0.428,73.384,,,,,,,0.53,0.344,0.298,96.3,,17.3,0.211,,,,,74.08084,0.376
647,2044,College,opponent,4,14,44,200.568,66.547,24.681,55.475,0.5,6.138,17.749,0.346,18.545,37.728,0.492,11.045,15.522,0.712,6.433,26.793,33.226,12.453,5.272,3.386,16.931,15.024,-62.614,9.51,28.999,6.407,14.636,2.183,3.499,0.624,12.32,24.134,0.51,4.046,10.09,0.401,72.812,,,,,,,0.534,0.32,0.28,91.4,,21.4,0.199,,,,,73.42356,0.436
647,2045,College,opponent,4,15,43,200.581,76.56,27.953,60.395,0.527,7.746,21.721,0.357,20.209,38.675,0.523,12.905,17.699,0.729,6.885,26.603,33.488,14.533,6.86,3.558,14.626,15.884,-19.768,10.21,29.77,9.14,15.372,3.186,4.489,0.71,11.695,22.162,0.528,5.326,12.021,0.443,75.93,,,,,,,0.561,0.36,0.293,100.8,,17.7,0.214,,,,,76.63152,0.389
647,2046,College,opponent,4,20,44,200.0,71.046,26.614,58.248,0.508,5.952,17.319,0.344,20.66,40.929,0.505,11.864,16.456,0.721,7.753,24.384,32.137,13.25,7.249,3.181,14.228,15.454,-23.182,9.056,31.998,7.182,14.932,2.93,4.16,0.704,13.044,24.453,0.533,4.66,12.318,0.378,71.966,,,,,,,0.542,0.297,0.283,98.7,,17.8,0.204,,,,,72.62188,0.45
648,2044,College,opponent,20,29,41,200.0,86.025,31.316,62.855,0.558,7.489,20.877,0.359,23.826,41.977,0.568,15.902,22.073,0.72,9.731,28.096,37.827,13.536,8.071,3.828,12.049,14.976,78.05,9.259,36.39,8.611,17.221,3.389,4.734,0.716,14.756,24.439,0.604,5.631,12.806,0.44,74.88,,,,,,,0.593,0.332,0.351,114.9,,14.2,0.253,,,,,75.76804,0.423
648,2045,College,opponent,41,34,41,201.219,80.22,29.829,60.39,0.557,7.634,21.293,0.359,22.195,39.096,0.568,12.927,18.856,0.686,8.951,24.099,33.05,14.17,9.122,2.417,10.66,13.78,75.975,9.664,34.0,8.707,15.268,3.194,4.463,0.716,13.805,22.464,0.615,5.195,12.171,0.427,70.391,,,,,,,0.584,0.353,0.312,114.0,,13.4,0.214,,,,,71.14988,0.424
648,2046,College,opponent,41,34,41,200.0,74.243,27.439,55.537,0.553,6.538,18.659,0.35,20.901,36.877,0.567,12.829,18.806,0.682,7.145,22.027,29.172,11.879,8.07,2.66,9.951,12.804,60.0,9.693,30.683,8.097,15.807,3.854,4.78,0.806,11.49,19.464,0.59,5.561,12.635,0.44,66.613,,,,,,,0.582,0.336,0.339,111.5,,13.5,0.231,,,,,67.36988,0.413
649,2044,College,opponent,41,32,41,200.61,76.0,28.121,58.05,0.538,6.194,17.952,0.345,21.928,40.099,0.547,13.561,20.098,0.675,8.146,23.83,31.976,11.778,9.122,2.488,8.878,12.172,87.561,9.254,32.44,6.878,15.633,3.828,5.293,0.723,12.39,20.975,0.591,5.705,13.831,0.412,67.633,,,,,,,0.568,0.309,0.346,112.4,,11.7,0.234,,,,,68.42904,0.427
649,2045,College,opponent,41,23,42,200.0,68.881,24.857,56.429,0.502,6.93,19.856,0.349,17.927,36.569,0.49,12.237,18.118,0.675,7.713,25.001,32.714,11.976,7.214,2.118,13.427,14.808,4.165,10.217,26.619,6.808,15.523,2.809,3.929,0.715,10.501,20.62,0.509,4.62,12.024,0.384,70.11,,,,,,,0.535,0.352,0.321,98.2,,17.3,0.217,,,,,70.83964,0.386
649,2046,College,opponent,41,9,45,201.11,60.909,21.865,52.066,0.474,5.6,17.757,0.315,16.266,34.311,0.474,11.577,16.866,0.686,7.244,23.844,31.088,9.222,5.446,2.444,15.843,15.469,-65.333,10.448,22.579,5.378,14.932,2.378,3.378,0.704,8.911,18.112,0.492,4.979,12.823,0.388,68.091,,,,,,,0.512,0.341,0.324,89.5,,21.0,0.222,,,,,68.76068,0.371
650,2044,College,opponent,10,9,47,200.532,66.959,25.277,55.875,0.513,6.724,18.597,0.362,18.551,37.277,0.498,9.68,13.297,0.728,6.276,21.787,28.063,12.851,5.787,2.489,17.551,16.256,-95.534,10.389,26.467,6.851,13.341,2.212,3.127,0.707,11.02,22.148,0.498,5.318,11.999,0.443,73.002,,,,,,,0.542,0.333,0.238,91.7,,22.1,0.173,,,,,73.53256,0.395
650,2045,College,opponent,5,10,43,200.0,68.535,25.302,54.208,0.529,6.698,19.397,0.345,18.604,34.813,0.534,11.231,14.906,0.753,5.093,23.862,28.955,13.42,6.326,2.278,17.347,16.071,-70.35,10.298,27.721,5.93,13.533,2.115,2.812,0.752,11.745,21.372,0.55,4.744,10.628,0.446,73.021,,,,,,,0.564,0.358,0.275,93.9,,22.2,0.207,,,,,73.61688,0.404
650,2046,College,opponent,2,17,42,201.191,75.475,26.785,59.788,0.51,7.45,20.834,0.358,19.333,38.951,0.496,14.451,18.736,0.771,5.977,23.905,29.882,14.548,9.785,2.881,13.023,14.907,-18.811,10.201,28.094,7.975,16.023,3.548,4.62,0.768,10.5,21.094,0.498,5.286,13.238,0.399,75.085,,,,,,,0.555,0.348,0.313,100.5,,16.1,0.242,,,,,75.82728,0.372
651,2044,College,opponent,40,18,41,200.0,76.123,28.073,62.169,0.499,5.928,19.244,0.308,22.147,42.927,0.516,14.049,19.977,0.703,9.806,24.561,34.367,12.098,6.829,4.098,13.049,16.584,-15.002,9.365,31.464,7.415,16.147,3.658,5.099,0.717,12.072,23.001,0.525,6.414,14.828,0.433,74.204,,,,,,,0.536,0.31,0.321,102.6,,15.5,0.226,,,,,75.00096,0.413
651,2045,College,opponent,40,17,43,200.581,73.559,26.977,60.279,0.506,7.094,19.651,0.361,19.884,40.63,0.489,12.512,17.674,0.708,8.838,24.837,33.675,11.883,6.163,3.674,12.35,14.906,-19.069,10.153,28.186,6.792,15.023,3.767,5.116,0.736,10.328,21.301,0.485,5.791,14.21,0.408,71.564,,,,,,,0.54,0.326,0.293,102.8,,15.4,0.208,,,,,72.27452,0.383
651,2046,College,opponent,40,27,41,200.0,72.682,26.805,57.636,0.512,5.39,17.804,0.303,21.415,39.829,0.538,13.683,19.073,0.717,7.949,25.246,33.195,11.292,7.463,3.39,12.684,16.169,38.17,8.712,32.878,6.879,16.268,3.66,4.56,0.803,12.757,22.146,0.576,4.979,13.122,0.379,70.758,,,,,,,0.55,0.309,0.331,102.7,,16.1,0.237,,,,,71.52604,0.452
652,2044,College,opponent,40,14,44,200.568,76.546,28.114,62.842,0.497,6.227,18.979,0.328,21.887,43.864,0.499,14.091,20.545,0.686,8.729,26.021,34.75,12.5,5.184,3.319,14.227,17.727,-49.205,9.277,31.909,7.412,17.385,4.092,5.455,0.75,11.863,23.75,0.499,5.932,14.66,0.405,77.378,,,,,,,0.532,0.302,0.327,98.9,,16.5,0.224,,,,,78.2016,0.417
652,2045,College,opponent,40,19,41,200.61,67.536,24.95,57.731,0.486,6.27,18.78,0.334,18.683,38.95,0.48,11.364,16.856,0.674,8.075,24.51,32.585,11.608,6.171,3.562,14.66,15.464,-25.611,9.772,27.706,7.146,15.196,3.682,5.074,0.726,10.122,20.538,0.493,4.829,13.342,0.362,71.731,,,,,,,0.518,0.325,0.292,94.2,,18.4,0.197,,,,,72.40688,0.41
652,2046,College,opponent,40,31,41,201.829,73.684,26.684,56.805,0.519,5.608,16.1,0.348,21.072,40.705,0.518,14.708,20.122,0.731,7.682,23.561,31.243,11.634,8.513,2.05,9.953,12.878,46.34,9.097,30.487,7.951,15.268,4.417,6.145,0.719,10.828,20.464,0.529,5.828,14.1,0.413,67.937,,,,,,,0.561,0.283,0.354,108.5,,13.2,0.259,,,,,68.73456,0.414
653,2044,College,opponent,41,13,43,200.581,68.722,25.606,58.235,0.498,6.77,20.371,0.332,18.837,37.861,0.498,10.745,15.698,0.684,7.139,22.861,30.0,12.559,5.439,2.187,13.699,15.513,-62.209,10.578,26.139,6.163,14.652,2.699,3.789,0.712,10.372,20.187,0.514,5.769,13.883,0.416,71.697,,,,,,,0.527,0.35,0.27,95.9,,17.4,0.185,,,,,72.33004,0.38
653,2045,College,opponent,41,23,42,200.0,77.81,28.619,61.5,0.523,7.071,20.881,0.339,21.546,40.618,0.53,13.501,19.668,0.686,8.763,23.974,32.737,13.073,7.38,2.645,9.979,13.999,20.477,10.043,30.905,7.809,15.834,3.5,4.858,0.72,11.951,21.38,0.559,6.093,14.38,0.424,71.366,,,,,,,0.555,0.34,0.32,109.0,,12.5,0.22,,,,,72.15664,0.397
653,2046,College,opponent,41,16,42,200.0,66.238,23.928,57.166,0.471,6.024,18.619,0.324,17.904,38.55,0.464,12.359,18.572,0.665,8.356,22.025,30.381,9.714,6.595,2.572,11.641,16.5,-14.644,9.917,26.428,5.5,15.975,2.714,4.428,0.613,10.476,20.762,0.505,4.691,13.356,0.351,68.626,,,,,,,0.507,0.326,0.325,96.5,,15.1,0.216,,,,,69.36556,0.399
654,2044,College,opponent,41,25,41,200.0,78.122,29.537,61.852,0.538,7.464,20.733,0.36,22.073,41.123,0.537,11.586,17.121,0.677,8.488,27.0,35.488,13.098,5.954,3.855,13.682,15.586,17.561,9.568,33.171,6.097,15.904,3.341,5.123,0.652,13.246,23.072,0.574,5.487,12.928,0.424,74.575,,,,,,,0.563,0.335,0.277,104.8,,16.5,0.187,,,,,75.26408,0.425
654,2045,College,opponent,41,25,42,201.19,86.166,32.809,65.999,0.566,9.145,24.096,0.38,23.668,41.906,0.565,11.404,15.977,0.714,8.62,27.094,35.714,15.046,6.287,4.239,13.286,15.642,26.192,10.393,33.86,8.046,15.808,3.335,4.712,0.708,13.595,22.454,0.605,6.738,14.738,0.457,77.694,,,,,,,0.59,0.365,0.242,110.9,,15.4,0.173,,,,,78.33396,0.393
654,2046,College,opponent,41,15,43,200.581,68.976,25.559,59.162,0.486,6.441,20.231,0.318,19.117,38.929,0.491,11.419,16.302,0.7,8.629,25.279,33.908,10.767,4.465,3.257,14.208,16.512,-36.629,10.86,24.745,6.115,15.303,3.187,4.84,0.658,9.186,18.233,0.504,6.745,15.86,0.425,71.917,,,,,,,0.52,0.342,0.276,95.9,,17.6,0.193,,,,,72.56596,0.359
655,2044,College,opponent,22,21,41,201.219,80.707,29.733,64.098,0.532,8.754,22.464,0.39,20.976,41.634,0.504,12.49,17.831,0.7,8.852,26.025,34.877,14.366,7.462,2.734,12.657,15.659,19.389,10.9,28.243,7.561,15.39,3.561,5.049,0.705,10.562,20.488,0.516,6.852,16.098,0.426,75.741,,,,,,,0.561,0.35,0.278,106.6,,15.0,0.195,,,,,76.46188,0.35
655,2045,College,opponent,22,26,42,200.595,75.667,28.238,60.476,0.515,5.762,18.048,0.319,22.476,42.43,0.53,13.43,18.714,0.718,8.12,23.403,31.523,13.047,10.263,2.048,12.047,15.475,34.284,9.23,31.762,8.667,15.404,4.021,5.903,0.681,11.855,21.309,0.556,6.595,15.215,0.433,72.64,,,,,,,0.551,0.298,0.309,104.2,,14.9,0.222,,,,,73.38572,0.42
655,2046,College,opponent,44,11,45,200.0,67.8,25.112,55.443,0.51,6.31,17.623,0.358,18.802,37.82,0.497,11.266,16.201,0.695,6.933,23.266,30.199,11.731,4.334,2.335,14.289,16.422,-65.112,9.848,27.424,5.821,14.756,2.778,3.912,0.71,10.911,20.379,0.535,5.091,13.534,0.376,69.933,,,,,,,0.542,0.318,0.292,96.9,,18.6,0.203,,,,,70.57548,0.404
656,2044,College,opponent,41,12,45,200.555,62.38,23.623,55.266,0.48,5.798,19.002,0.305,17.823,36.267,0.491,9.335,13.822,0.675,7.111,23.198,30.309,10.289,6.178,2.244,14.667,15.69,-57.557,9.973,24.845,5.889,12.736,3.689,4.822,0.765,8.712,18.088,0.482,5.4,13.356,0.404,68.909,,,,,,,0.508,0.344,0.25,90.5,,19.3,0.169,,,,,69.45656,0.398
656,2045,College,opponent,20,12,45,200.0,66.599,24.666,55.334,0.503,6.379,18.846,0.338,18.29,36.489,0.501,10.889,15.044,0.724,6.755,24.311,31.066,12.134,6.29,2.867,15.246,15.156,-48.001,10.313,24.8,6.889,14.201,3.199,4.511,0.709,9.177,18.246,0.503,5.89,13.731,0.429,70.439,,,,,,,0.537,0.341,0.272,94.5,,19.7,0.197,,,,,71.04612,0.372
656,2046,College,opponent,10,38,41,200.0,82.023,29.806,58.536,0.561,6.122,17.512,0.35,23.684,41.025,0.577,16.293,22.002,0.741,8.779,27.345,36.124,13.903,9.733,2.538,10.366,12.71,131.953,8.628,36.196,8.172,16.608,3.584,4.854,0.738,14.439,24.246,0.596,5.585,11.927,0.468,69.804,,,,,,,0.601,0.299,0.376,117.5,,13.2,0.278,,,,,70.68396,0.441
657,2044,College,opponent,40,24,41,201.218,76.61,28.39,59.976,0.524,6.024,18.734,0.322,22.368,41.242,0.542,13.806,19.806,0.697,8.048,28.221,36.269,13.562,4.88,2.538,14.196,17.489,4.635,9.15,33.22,7.78,16.515,3.462,5.098,0.679,13.148,23.245,0.566,5.756,12.902,0.446,74.833,,,,,,,0.558,0.312,0.33,102.4,,17.1,0.23,,,,,75.63088,0.434
657,2045,College,opponent,40,12,42,200.595,72.81,27.164,59.787,0.506,6.214,18.383,0.338,20.95,41.404,0.506,12.262,18.762,0.654,7.285,26.501,33.786,13.522,5.429,2.667,16.097,18.882,-65.714,9.2,31.666,7.144,16.097,3.166,4.595,0.689,12.642,23.284,0.543,5.118,13.525,0.378,76.847,,,,,,,0.535,0.307,0.314,94.7,,19.1,0.205,,,,,77.60476,0.435
657,2046,College,opponent,20,26,41,203.051,80.317,30.193,62.292,0.545,7.514,20.83,0.361,22.683,41.463,0.547,12.414,17.902,0.693,7.416,26.413,33.829,14.829,7.34,3.123,13.023,16.611,20.366,9.842,32.34,8.829,15.414,3.66,4.78,0.766,12.49,23.023,0.543,6.511,13.658,0.477,75.779,,,,,,,0.572,0.334,0.287,106.0,,15.7,0.199,,,,,76.49196,0.403
658,2044,College,opponent,42,26,41,201.219,75.462,28.245,55.145,0.564,5.683,16.416,0.346,22.56,38.732,0.582,13.294,19.438,0.684,7.901,24.149,32.05,13.292,7.537,3.877,13.584,16.099,40.244,8.954,33.267,6.341,15.951,3.244,4.096,0.792,13.367,21.486,0.622,5.927,13.146,0.451,69.382,,,,,,,0.592,0.298,0.352,108.8,,17.6,0.241,,,,,70.15824,0.441
658,2045,College,opponent,42,23,41,200.0,77.952,29.1,58.61,0.557,7.072,18.756,0.377,22.023,39.853,0.553,12.682,18.855,0.673,7.341,26.024,33.365,14.292,6.853,3.171,14.904,16.684,12.438,9.79,32.244,7.854,16.05,2.804,3.561,0.787,13.316,22.975,0.58,5.902,13.317,0.443,74.472,,,,,,,0.583,0.32,0.322,104.7,,18.2,0.216,,,,,75.2234,0.414
658,2046,College,opponent,42,20,41,200.609,76.292,29.22,58.586,0.55,5.952,17.269,0.345,23.267,41.317,0.563,11.901,17.268,0.689,8.365,26.125,34.49,14.194,6.269,3.074,15.196,15.927,1.462,8.521,36.831,6.682,15.195,2.683,3.779,0.71,15.731,26.805,0.587,4.854,10.735,0.452,73.011,,,,,,,0.576,0.295,0.295,104.5,,18.7,0.203,,,,,73.70564,0.483
659,2044,College,opponent,42,11,44,200.0,69.114,25.228,58.725,0.479,5.774,18.818,0.307,19.454,39.907,0.487,12.886,19.114,0.674,7.182,26.0,33.182,11.341,5.046,2.682,15.841,16.796,-73.296,10.089,27.862,5.41,16.635,2.838,4.069,0.697,11.067,21.274,0.52,5.522,14.568,0.379,75.798,,,,,,,0.515,0.32,0.325,91.2,,19.1,0.219,,,,,76.55872,0.403
659,2045,College,opponent,42,10,44,200.0,68.751,24.957,57.272,0.494,6.703,20.341,0.33,18.25,36.933,0.494,12.134,17.501,0.693,7.319,24.726,32.045,11.977,5.227,2.841,17.116,17.067,-87.386,10.254,27.319,6.296,15.5,2.5,3.638,0.687,11.16,21.252,0.525,4.592,12.046,0.381,74.765,,,,,,,0.529,0.355,0.306,92.0,,20.9,0.212,,,,,75.46948,0.397
659,2046,College,opponent,21,20,44,200.0,80.294,28.978,61.954,0.527,7.319,21.069,0.347,21.66,40.886,0.53,15.023,21.112,0.712,7.886,27.614,35.5,14.318,5.566,3.499,15.524,17.498,-26.476,9.349,33.861,8.729,17.296,3.592,4.498,0.799,13.339,24.614,0.542,4.729,11.772,0.402,78.882,,,,,,,0.564,0.34,0.341,101.8,,17.9,0.242,,,,,79.72576,0.422
660,2044,College,opponent,22,23,41,200.61,77.439,28.829,64.611,0.509,8.171,24.123,0.339,20.659,40.488,0.51,11.612,16.535,0.702,8.292,26.464,34.756,13.366,6.902,2.293,12.171,16.293,-0.246,10.422,29.951,6.804,14.659,2.976,4.389,0.678,12.001,23.048,0.521,5.683,13.051,0.435,75.76,,,,,,,0.539,0.373,0.256,102.2,,14.5,0.18,,,,,76.4268,0.387
660,2045,College,opponent,45,12,41,200.61,72.901,27.293,62.22,0.495,6.952,22.193,0.313,20.342,40.023,0.508,11.365,16.366,0.694,8.34,25.588,33.928,12.878,5.902,2.633,13.853,15.683,-46.098,10.159,29.122,6.682,13.827,2.952,4.193,0.704,11.562,21.195,0.546,5.782,14.634,0.395,74.939,,,,,,,0.525,0.357,0.263,97.3,,16.6,0.183,,,,,75.58868,0.399
660,2046,College,opponent,22,36,41,200.0,85.293,31.781,63.34,0.558,7.145,19.537,0.366,24.633,43.805,0.562,14.584,20.024,0.728,10.463,26.974,37.437,14.437,8.781,2.78,10.072,14.417,108.78,9.109,37.656,8.439,16.024,3.999,5.511,0.726,14.805,24.586,0.602,5.806,13.708,0.424,71.754,,,,,,,0.591,0.308,0.316,118.9,,12.2,0.23,,,,,72.56052,0.441
661,2044,College,opponent,43,30,41,201.219,79.684,29.952,61.708,0.537,6.388,18.196,0.351,23.561,43.511,0.541,13.39,18.951,0.707,10.074,27.755,37.829,13.415,6.268,3.097,13.999,17.56,40.732,8.8,37.024,7.051,16.389,2.853,4.001,0.713,15.634,26.391,0.592,5.05,13.12,0.385,73.972,,,,,,,0.569,0.295,0.307,107.7,,16.7,0.217,,,,,74.72948,0.465
661,2045,College,opponent,43,27,42,200.595,81.024,30.022,65.835,0.509,6.977,21.572,0.323,23.046,44.261,0.521,13.998,19.57,0.715,11.332,27.431,38.763,13.31,5.453,3.595,12.832,16.762,25.002,9.381,35.191,7.786,16.524,3.119,4.62,0.675,14.454,25.524,0.566,5.453,14.119,0.386,75.948,,,,,,,0.544,0.328,0.297,106.7,,14.7,0.213,,,,,76.7286,0.434
661,2046,College,opponent,43,26,41,200.0,78.266,28.806,60.609,0.536,7.317,20.463,0.358,21.488,40.145,0.535,13.342,18.879,0.707,9.756,25.171,34.927,12.61,6.681,4.341,12.706,15.781,35.977,9.904,32.439,6.172,15.684,2.83,4.243,0.667,13.391,23.342,0.574,5.266,12.56,0.419,71.867,,,,,,,0.568,0.338,0.311,108.9,,15.6,0.22,,,,,72.62092,0.414
662,2044,College,opponent,14,30,41,200.0,82.438,30.611,62.343,0.552,7.583,20.514,0.37,23.025,41.829,0.55,13.637,18.83,0.724,8.268,26.78,35.048,15.39,9.195,3.195,12.001,15.389,63.415,9.468,34.245,9.027,15.488,3.487,4.829,0.722,13.634,24.025,0.567,5.902,12.976,0.455,74.363,,,,,,,0.584,0.329,0.302,110.9,,14.5,0.219,,,,,75.1144,0.415
662,2045,College,opponent,29,28,41,200.0,83.61,31.0,66.172,0.528,7.854,23.22,0.338,23.147,42.949,0.539,13.757,18.903,0.728,9.536,25.71,35.246,14.754,8.806,3.268,11.123,15.952,46.586,10.054,32.878,9.634,15.879,3.441,4.758,0.723,13.0,23.121,0.562,6.707,15.073,0.445,76.07,,,,,,,0.561,0.351,0.286,109.9,,13.0,0.208,,,,,76.83244,0.393
662,2046,College,opponent,59,6,50,200.0,67.18,24.798,57.26,0.49,6.479,19.161,0.338,18.318,38.101,0.481,11.101,16.0,0.694,7.38,23.06,30.44,11.258,4.439,3.081,17.501,17.518,-105.9,10.175,26.281,5.058,15.06,2.801,3.68,0.761,10.339,21.159,0.489,5.178,13.261,0.39,74.425,,,,,,,0.522,0.335,0.279,90.3,,21.4,0.194,,,,,75.061,0.391
663,2044,College,opponent,20,21,43,200.0,84.231,31.556,64.23,0.547,7.187,19.582,0.367,24.372,44.651,0.546,13.931,19.278,0.723,7.743,27.837,35.58,15.489,6.629,2.978,12.884,16.464,1.977,9.638,35.723,8.163,16.092,3.441,4.744,0.725,14.417,25.932,0.556,6.513,13.976,0.466,77.861,,,,,,,0.579,0.305,0.3,108.2,,15.1,0.217,,,,,78.62444,0.424
663,2045,College,opponent,20,21,42,200.595,81.833,29.953,65.785,0.519,8.334,24.379,0.342,21.619,41.404,0.522,13.596,18.976,0.716,9.356,25.383,34.739,13.739,6.429,3.403,12.236,17.927,-12.978,10.169,31.715,6.405,15.5,3.405,4.596,0.741,12.428,22.833,0.544,5.762,13.977,0.412,77.015,,,,,,,0.552,0.371,0.288,106.3,,14.2,0.207,,,,,77.77348,0.388
663,2046,College,opponent,20,27,41,201.219,79.293,29.414,62.048,0.53,6.975,19.681,0.354,22.439,42.367,0.53,13.488,18.634,0.724,9.44,26.072,35.512,13.367,7.438,3.755,11.612,15.049,47.683,9.06,35.024,8.341,15.829,3.562,4.854,0.734,13.95,25.072,0.556,4.928,12.439,0.396,72.415,,,,,,,0.564,0.317,0.3,109.5,,14.2,0.217,,,,,73.16432,0.442
