,height,weight,wingspan,vertical,IS,OS,Rng,Fin,Reb,IDef,PDef,IQ,Pass,Hnd,Drv,Str,Spd,Sta,POT,PTS,FG_M,FG_A,eFG_P,_3P_M,_3P_A,_3P_P,_2P_M,_2P_A,_2P_P,FT_M,FT_A,FT_P,Off,Def,Rebs,AST,STL,BLK,TO,PF,PLUS,DIST,PITP,FBP,FD,F_M,F_A,F_P,IS_M,IS_A,IS_P,MR_M,MR_A,MR_P,Poss,O_Poss,O_PTS,O_FG_M,O_FG_A,O_eFG_P,O_3P_M,O_3P_A,O_3P_P,O_2P_M,O_2P_A,O_2P_P,O_F_M,O_F_A,O_F_P,O_IS_M,O_IS_A,O_IS_P,O_MR_M,O_MR_A,O_MR_P,OBPM,DBPM,BPM,OEPM,DEPM,EPM,TS,_3PAr,FTr,ORB_P,DRB_P,TRB_P,AST_P,STL_P,BLK_P,TO_P,USG_P
387,76.5,195,79.0,31.5,13,17,9,13,13,10,17,8,5,14,8,8,14,5,11,17.878,6.1680572892714025,13.706589580185272,0.525,2.0639905393863747,5.987780040733198,0.345,4.104066749885027,7.71696997569148,0.532,2.040076210498653,2.7124367649957297,0.752,1.4127849681361278,4.323030512833193,5.735815480969321,0.28973129229354183,1.441010170944398,0.13385424393782042,0.9850863937980422,1.667177686563474,4.342,12.088,5.02568819394258,0.7854937257736023,2.1072202877603314,0.20143223178503386,0.31364562118126277,0.642,2.3114118651862556,3.9256290651074175,0.589,1.5930622166743316,3.4767755075225018,0.458,60.884,60.663,7.543840561792198,3.1284967772777477,7.6555396205265165,0.492,1.2822313436526387,3.9399304353559836,0.325,1.8444191681914843,3.713762919736907,0.497,0.20308919769876205,0.24647643538895214,0.824,0.8769760809719269,1.666254553846661,0.526,0.7662001549544204,1.8010319305012945,0.425,1.6,1.4,3.1,2.7,6.1,8.8,0.552,0.437,0.198,5.5,16.5,11.0,1.8,2.6,0.4,6.2,25.8
388,75.5,205,81.0,27.5,10,8,8,11,6,6,9,14,6,6,10,9,9,7,9,5.456,3.0990546650226065,8.221948212083849,0.443,1.078503904644472,3.3818331278257303,0.319,2.0189066995478835,4.838471023427868,0.417,1.6933826551582412,2.3016851623510073,0.736,0.7990135635018497,2.463667820069204,3.262681383571054,1.0801479654747228,0.7897415021371872,0.0472216568288215,2.443074393752569,1.7699979645837576,-8.487,13.244,2.1586518701191943,1.3645704891080972,2.0698725852856557,0.28277846280312374,0.28277846280312374,1.0,0.7957254418413482,2.157007809288944,0.369,0.9371146732429101,2.3986847513358,0.391,34.062,34.391,9.349888052106659,3.815184205169958,8.467331569305923,0.552,1.7211479747608387,4.280887441481784,0.402,2.0924078974150215,4.189700793812334,0.499,0.1384083044982699,0.2784449419906372,0.497,0.6969265214736414,1.255444738449013,0.555,1.2587014044372078,2.6509261143903933,0.475,-2.6,-1.2,-3.8,-9.2,-6.3,-15.6,0.486,0.411,0.28,3.0,9.8,6.3,7.4,1.4,0.1,20.9,18.7
389,75.5,165,75.0,40.0,11,15,15,16,11,8,7,16,10,9,18,5,12,7,11,16.107,5.095814049515683,10.29375634430432,0.598,2.128314092527915,4.818333534057087,0.442,2.9655730089637493,5.477349758271253,0.541,3.1948798238218954,3.5494382602412133,0.9,0.7351306711628788,2.7045643858903534,3.4396950570532323,1.2428814754916302,1.1290437739056522,0.17516362090947726,1.3180324484283334,2.1562260943476415,10.684,13.182,3.9550608192970094,1.572389587598713,2.2063554875006455,0.4827004800165168,0.7360941451748878,0.656,1.496275140650001,2.5349001255957195,0.59,0.9875608623092408,2.2053920134886367,0.448,58.123,58.825,9.06852528686783,3.8336081597960057,8.91811304717382,0.509,1.403212919677008,4.158232044198895,0.337,2.428491287717807,4.757977050573736,0.51,0.32652783680407993,0.40078198045048874,0.815,0.6264003399915002,1.152843178920527,0.543,1.478419039524012,3.20625584360391,0.461,2.2,-0.5,1.7,1.4,0.0,1.4,0.654,0.468,0.345,3.1,10.8,7.1,6.5,2.0,0.6,10.0,21.4
390,71.0,190,71.25,30.5,10,16,13,11,9,5,12,13,10,10,14,5,12,9,10,15.57,5.369687587953843,11.611173656065299,0.566,2.4154235857022237,6.521249648184634,0.37,2.9552490852800455,5.090909090909092,0.58,2.179988741908247,2.6016042780748663,0.838,1.2421896988460455,3.3980221840890197,4.640211882935065,1.1486068111455108,1.2264581527411678,0.14166681408884252,1.1249648184632706,1.7000017690661102,2.931,13.343,3.8910779622853933,1.5465803546298904,2.0637489445538986,0.5624824092316353,0.7496481846327049,0.75,1.3840416549394878,2.322825781030116,0.596,1.0077399380804954,2.0174500422178445,0.5,56.848,56.527,8.020521166876007,3.395050153024219,8.537654572151363,0.47,1.2274488297627684,4.174712969023653,0.294,2.169582677304651,4.36393228014931,0.497,0.21200488262246361,0.21200488262246361,1.0,0.7093247474658128,1.2007005501795605,0.591,1.2502344012595752,2.950236170325686,0.424,2.2,0.7,2.9,3.4,4.0,7.4,0.601,0.562,0.224,4.5,12.5,8.5,6.8,2.2,0.4,8.1,22.0
391,70.0,180,73.0,30.0,8,17,18,13,9,6,17,16,8,14,11,6,7,16,12,14.579,4.790423223005969,11.268176885512753,0.54,2.594139989148128,6.751220835594141,0.384,2.196283233857841,4.5160065111231695,0.486,1.6673901247965277,2.1943841562669566,0.76,1.0957677699403148,3.9492565816396126,5.045024351579928,0.6751220835594139,1.9307052243895786,0.14800163688446324,0.803309820944113,1.6776701677806576,16.11,15.118,2.532419967444384,2.1535539880629413,1.7509495387954421,0.10539880629408575,0.16901790558871407,0.624,1.1593868692349432,2.2181226261530114,0.523,0.9295984807379274,2.1307650569723284,0.436,58.976,58.648,6.386031919247033,2.6516164234074475,7.6827172282089755,0.416,1.0827990724321375,3.987450552448507,0.272,1.5688173509753105,3.6924021279498023,0.425,0.2110216887191379,0.23202837266402948,0.909,0.4048560905742737,0.6368844632383032,0.636,0.9558041194925658,2.8234892920474697,0.339,1.6,2.1,3.7,6.9,12.0,18.9,0.566,0.599,0.195,4.4,15.3,9.9,3.6,3.5,0.5,6.2,21.1
392,75.5,170,79.25,28.5,3,9,13,13,9,8,13,13,5,5,11,7,5,12,11,3.762,2.3756956482072806,6.141045525043335,0.467,0.984338411945382,2.9564212511023937,0.333,1.387951220995651,3.1846242739409423,0.436,0.6760940303500289,1.2976918164401057,0.521,0.628409816622571,3.525982486440627,4.154392303063197,0.9826354043122585,0.89252492197679,0.04242038602551283,1.4339324270899858,1.562767021179893,-5.552,13.996,1.7013046254903752,0.7646504272724508,1.1188760149621386,0.13453760301675638,0.17881580147796733,0.752,0.7186692211781164,1.4799136331843203,0.486,0.5364474044339019,1.5258948392786547,0.352,32.883,33.003,8.171863163954791,3.4818652849740936,8.351725600702967,0.489,1.206435778565585,4.107990182710663,0.294,2.278823137290549,4.2420386025512835,0.537,0.31051722570675394,0.31051722570675394,1.0,0.8059873344847439,1.3404841984062057,0.601,1.1606217616580314,2.5927339938793446,0.448,-1.9,0.6,-1.3,0.4,0.9,1.3,0.477,0.481,0.211,2.5,13.4,8.2,5.1,1.6,0.1,17.6,13.0
393,74.0,170,79.0,29.5,10,14,14,5,6,7,7,12,13,7,14,5,10,7,10,17.119,5.664934026389445,12.883246701319473,0.552,2.887511662001866,7.021458083433294,0.411,2.7774223643875784,5.862721578035453,0.474,1.753965080634413,2.2652272424363593,0.774,0.8014127682260429,3.3716179090560954,4.173030677282138,0.9777422364387579,1.5328926555553706,0.11002514194375532,1.0654404904704784,2.2639071579613383,0.549,15.042,3.2886845261895243,1.309876049580168,1.9741436758629882,0.22204451552712245,0.31160868985739043,0.713,1.421831267493003,2.9099027055844338,0.489,1.1335465813674532,2.6430761028921768,0.429,60.024,60.059,9.36985297790506,3.8835145440317027,9.102249454702877,0.514,1.5990942240130541,4.571637889408748,0.35,2.285352736475799,4.527814315922677,0.505,0.31049468023110616,0.4438302336036231,0.7,0.686258512462745,1.2438435538387254,0.552,1.286734710867647,2.8438701943089297,0.452,1.9,-0.1,1.8,2.7,2.6,5.3,0.575,0.545,0.176,3.0,12.4,7.7,6.3,2.7,0.4,7.1,24.0
394,77.5,225,78.0,31.5,10,7,14,15,7,5,10,11,16,8,16,11,17,17,12,8.152,2.9947743467933496,7.026128266033256,0.482,0.7790973871733967,2.5643705463182895,0.304,2.217577197149644,4.463657957244656,0.497,0.9795724465558195,2.1311163895486938,0.46,0.978622327790974,3.365384615384616,4.344006943175589,1.467933491686461,0.7427380311995697,0.08566433566433566,1.8432304038004754,1.740586336740183,-4.576,9.782,2.937767220902613,1.0650831353919241,1.872684085510689,0.2593824228028504,0.34489311163895486,0.752,1.209501187648456,2.30498812351544,0.525,0.7477434679334918,1.814726840855107,0.412,58.94,59.488,9.29975793437332,3.9659763313609475,9.043706293706293,0.514,1.3706293706293706,4.2220279720279725,0.325,2.5962883270575583,4.821678321678322,0.538,0.42643894566971496,0.48480365788058105,0.88,0.9969069392146316,1.5400753093060786,0.647,1.1691769768692848,2.795857988165681,0.418,-1.5,-0.1,-1.6,-2.7,-3.2,-5.9,0.486,0.365,0.303,3.9,13.0,8.6,7.9,1.3,0.3,18.8,15.9
395,69.5,160,75.0,31.5,9,15,13,8,3,8,10,7,17,9,16,5,10,12,10,13.262,4.128791826551076,9.641511519573013,0.525,1.8738294882119795,4.65141250967202,0.403,2.254078039382886,4.990983308857202,0.452,1.599696811786442,1.7898210873718954,0.894,0.5049347039967156,1.5950147919682762,2.099949495964992,2.27530121433196,1.5729842009189905,0.0837162459872852,1.368894784215264,1.9096116321520742,6.905,14.186,2.485764365910275,1.2221011574841696,1.7677136134666103,0.4633726530547792,0.7357367315678937,0.63,0.7799516793784642,1.8526063132629056,0.421,1.0098694079934312,2.3991030682015575,0.421,63.327,63.548,8.330207087555863,3.5883426701076355,8.392773966135834,0.496,1.1552841946245358,3.67117769245295,0.315,2.4348209227670425,4.721596273682885,0.516,0.4194624535783974,0.4423742682696545,0.948,0.9235223767860515,1.4707622584503055,0.628,1.0918360924025934,2.8111034178888405,0.388,1.3,-1.2,0.1,4.5,2.6,7.1,0.562,0.482,0.186,2.1,6.2,4.2,11.4,2.8,0.3,11.6,19.0
396,74.0,200,78.0,33.0,10,17,10,14,7,5,11,13,7,16,7,6,17,12,11,21.271,7.523162737399101,16.22122984108795,0.562,3.186869112418058,8.21489358116648,0.388,4.338181021553395,8.00916735478,0.542,1.836436864899479,2.1167152558939013,0.868,1.0465613993697445,3.061157024793389,4.107718424163133,1.1730169697173962,1.3024793388429754,0.25501770956316416,1.7854771574459478,2.0675324675324678,-8.81,13.511,4.744914982895468,1.9374125815203653,1.9392999780927187,0.8417788712694428,1.045617701083568,0.805,1.5306786201782918,3.0349336883436417,0.504,1.9647798318194838,3.925784870494262,0.5,59.341,59.29,9.216528925619835,3.904604486422669,9.367650531286895,0.492,1.403541912632822,4.51948051948052,0.311,2.501062573789847,4.851003541912634,0.516,0.25501770956316416,0.3315230224321134,0.769,0.9435655253837072,1.35159386068477,0.698,1.3034238488783945,3.1650531286894923,0.412,2.0,-0.1,1.9,-2.9,0.0,-2.9,0.585,0.506,0.13,4.1,11.6,7.9,9.4,2.3,0.8,9.4,30.7
397,75.5,190,79.25,31.0,5,16,13,17,9,12,13,14,7,10,8,5,8,9,11,15.225,4.9749934193208745,12.575677809949989,0.489,2.348381152934983,6.955777836272705,0.338,2.625690971308239,5.617136088444329,0.467,1.7265069755198739,2.071992629639379,0.833,1.0134245854172153,4.048636214262242,5.062060799679457,0.4145827849434062,1.562405520867565,0.11593821886296418,0.8761516188470652,1.7712783437397306,5.102,14.312,2.8569360357988947,1.3579889444590683,1.728349565675178,0.1612266385891024,0.2072913924717031,0.778,1.2677020268491708,2.533561463543038,0.5,1.197683600947618,2.8799684127401948,0.416,60.784,60.86,9.246533026618469,3.728425895497864,8.879395333552417,0.521,1.7952021031876442,4.393690437068683,0.409,1.9332237923102202,4.4857048964837345,0.431,0.22911600394347684,0.2981268485047651,0.769,0.5069996713769307,1.17410450213605,0.432,1.1952678278015116,3.0125534012487676,0.397,0.9,0.5,1.4,4.0,4.1,8.2,0.52,0.553,0.165,4.0,14.9,9.7,2.5,2.8,0.4,6.1,23.1
398,78.5,200,84.0,34.5,7,15,8,14,5,10,14,11,9,8,10,9,10,10,11,8.114,3.758364796250488,8.56173241331424,0.518,1.356073427939071,4.181226402812134,0.324,2.4035064878705032,4.3805060105021045,0.549,0.9878922015362582,1.2418521893850627,0.795,0.9040489519593804,2.778773259820813,3.682822211780193,1.2710150588031075,1.3785320468642317,0.1965885596140593,1.4970272967929525,1.5715024121295658,7.978,12.372,2.147116260903528,1.777719914941631,1.410753808097904,0.16890161871284123,0.28069261814867863,0.602,0.9028338324002951,1.725469773900968,0.523,1.3293407976391967,2.373128498893373,0.56,46.086,46.432,7.010854583046175,3.029634734665748,7.43538938662991,0.472,0.9539972432804963,3.05737422467264,0.312,2.0756374913852516,4.375603032391454,0.474,0.25206753962784284,0.3907649896623019,0.645,1.0360096485182633,1.598035837353549,0.648,0.7851481736733289,2.3831840110268785,0.329,-0.3,0.4,0.1,1.9,4.4,6.3,0.541,0.488,0.145,4.0,11.2,7.7,6.4,2.4,0.7,14.1,17.1
399,79.5,215,84.0,34.5,7,14,12,11,10,8,10,13,9,8,10,7,15,9,11,9.142,3.809409649385676,8.550754170412548,0.554,1.8638697432823896,4.71561282589152,0.395,1.9444211367495754,3.83849765258216,0.507,0.7462191589251824,1.094156427929278,0.682,1.119888123064629,3.943865499513687,5.063753622578316,1.1456198181999802,1.5895512018896762,0.34569959705432823,1.5976026370991911,1.402806725024316,4.55,14.231,2.344940565378084,1.093037658575567,1.4644690840075918,0.18347817400859057,0.23829787234042554,0.77,0.9845170312656081,1.943302367395865,0.507,0.7719508540605334,1.651303566077315,0.467,50.055,50.379,8.653605669028764,3.6003890509934697,9.421703487564264,0.459,1.457273864110046,4.920939280255662,0.296,2.1431151868834237,4.499652633041546,0.476,0.34347644852021675,0.5557871335278589,0.618,0.5557871335278589,1.0604418507711546,0.524,1.244963179102404,2.886758371543699,0.431,-0.1,1.1,1.0,2.2,4.5,6.7,0.566,0.551,0.128,4.9,14.5,10.1,6.1,2.9,1.2,15.0,17.4
400,75.5,205,80.0,29.5,9,4,16,15,12,9,9,8,8,13,15,10,4,13,11,7.69,3.2265667681261223,8.195894794349488,0.44,0.7539217981737297,3.0440958401623353,0.248,2.4737376102396,5.1528915944743625,0.48,1.1953484742058849,1.8749707328494498,0.638,1.8465620853820341,4.057923561168606,5.90448564655064,1.275111215172091,0.3634450096474304,0.10477693971817813,1.7700772652774528,1.7932136662184026,-3.809,9.81,3.798017638336065,0.7539217981737297,1.6903145243112465,0.31140248185436664,0.4447045968937797,0.7,1.587606337313666,3.17630531491454,0.5,0.5736361507843597,1.5362522438148756,0.373,51.252,51.309,7.925938919098015,3.349587791615506,7.848447640764779,0.505,1.2223976300454114,3.7403184626478794,0.327,2.1304644409362883,4.105946325206104,0.519,0.33725077471788584,0.4682219493656085,0.72,0.6253873589428756,0.9877409421349083,0.633,1.167826307275527,2.6488920072501907,0.441,-1.1,0.9,-0.2,-3.2,-2.6,-5.8,0.466,0.371,0.229,6.6,15.7,11.0,7.0,0.6,0.3,16.4,16.9
401,76.0,190,79.0,28.0,7,9,15,16,12,7,16,15,8,15,8,13,14,6,11,5.81,2.504833875121375,5.094777726178917,0.594,1.0402330392198251,2.4185418161860937,0.43,1.4634187529024358,2.6750538269937096,0.547,0.815637269388272,1.4894245788829317,0.548,0.7884493604086631,3.3866700264583596,4.175119386867023,1.2104529910921604,0.9807231951619001,0.05409264625593214,1.1537130071347153,1.6263071689555249,1.953,12.113,2.024908177481319,0.9267530713049353,1.3487567019884323,0.36408156372693884,0.45037362266221986,0.808,0.647781483514164,1.1809009161143245,0.549,0.45155570566133324,1.0425972052180523,0.433,47.374,47.622,7.3083868800134395,2.9962622317416323,7.168451556003528,0.51,1.3158624165301753,3.7806056024526487,0.348,1.680399815211457,3.3843181722733195,0.497,0.19520389735836383,0.25164839779933645,0.776,0.6444080467011046,0.9513250178488935,0.677,0.8407878711519886,2.1848725379026503,0.385,0.0,0.5,0.5,3.6,2.6,6.1,0.597,0.475,0.292,3.5,13.7,8.9,6.0,1.8,0.2,16.7,11.3
402,76.5,205,81.0,35.0,11,16,7,10,8,14,12,13,9,12,15,10,12,9,11,7.478,2.9351695074688644,5.341460661474207,0.552,0.022124393272378372,0.10008654099409264,0.221,2.907777401512586,5.241374120480114,0.555,1.9817135116830344,2.4062911540053427,0.824,0.8523159122549574,3.226311312730366,4.078627224985323,1.0282575158972045,1.1580001890180514,0.15030715433323882,1.0040260375512662,1.7645213117852758,8.403,9.392,2.3578281973134665,1.7573089513489106,1.9069119915716597,0.27392105956277985,0.30131316551905785,0.909,0.9028859540203936,1.6561688678180384,0.545,1.7320239304661926,3.284945629679798,0.527,53.154,52.905,8.695586428503923,3.6052547018240246,8.720990454588415,0.499,1.485077024855874,4.207541820243834,0.353,2.118060674794443,4.510273131084019,0.47,0.12490312824874776,0.2021737075890748,0.618,0.5800585955958795,1.1611756922786127,0.5,1.4109819487761082,3.150099234476893,0.448,0.5,0.1,0.6,4.8,2.4,7.2,0.615,0.019,0.45,3.5,12.2,8.0,5.1,2.1,0.5,13.6,12.0
403,76.5,200,83.25,35.0,5,14,17,19,7,6,15,13,14,8,16,11,15,8,12,12.974,4.511210762331839,10.202291978076733,0.545,2.0986547085201797,5.531639262580967,0.379,2.413552566018934,4.667663178873942,0.517,1.8106626806178379,2.1773791728948684,0.832,0.9446935724962632,2.9517593643586837,3.8964529368549465,1.570503238664674,1.4133087400681048,0.20856980703745745,1.3114100647732936,1.463961407491487,-0.265,14.925,2.569008470353762,0.9187842551071252,1.9920279023418042,0.36771300448430494,0.44643746885899355,0.824,0.9177877428998507,1.7309417040358748,0.53,1.1270553064275037,2.4902840059790736,0.453,56.196,56.384,8.67551078320091,3.552639046538025,7.604852440408626,0.57,1.5662599318955734,3.7115493757094216,0.422,1.9853859250851307,3.893303064699206,0.51,0.28703178206583424,0.39131668558456306,0.734,0.6793416572077187,1.0200056753688989,0.666,1.0190124858115779,2.481980703745744,0.411,1.4,-0.7,0.7,4.0,1.1,5.1,0.579,0.542,0.213,3.7,12.1,7.9,9.2,2.5,0.7,10.5,20.2
404,74.0,185,79.25,30.0,10,11,8,10,5,7,6,6,16,10,14,9,9,11,10,7.731,2.727447695762199,6.912927255230424,0.458,0.877214242435043,2.848201874754964,0.308,1.8502334533271558,4.063727412054034,0.455,1.3871761057846528,2.142638200805503,0.647,0.753466158177995,2.410800797948134,3.1642669561261285,2.7743522115693056,1.2657452265602736,0.09675121117127387,2.2154898955697337,2.3599316044457117,1.317,13.778,1.6546316427273051,0.9241187582421502,2.044837295505578,0.24250632640695732,0.5109598317710377,0.475,0.5828135581138397,1.315322379441851,0.443,1.0239156003849308,2.239441137684001,0.457,56.114,56.144,10.096038757480764,4.28099173553719,10.436164149330292,0.484,1.5340552864063839,4.7438016528925635,0.323,2.7479338842975207,5.692362496437732,0.483,0.4378740381875178,0.609432886862354,0.718,0.8268737532060417,1.5330578512396695,0.539,1.4851809632373898,3.5498717583357084,0.418,-1.0,-0.8,-1.8,-2.2,-3.0,-5.1,0.491,0.412,0.31,2.9,9.0,6.0,14.3,2.3,0.3,22.0,16.1
405,76.0,190,81.0,28.5,6,8,10,11,7,11,13,13,6,9,16,5,15,17,11,11.36,4.276004867682584,9.623045207693846,0.511,1.2785295239479086,3.545707176199212,0.361,2.9995095991427063,6.077338031494633,0.494,1.721997202898814,2.5814701127921973,0.667,1.0954465372250577,3.258533042846769,4.353979580071827,0.6784241785785642,2.1899782135076253,0.02440087145969499,1.564342408776359,2.0598402323892517,1.387,10.011,4.537406687614655,0.8879524856058267,2.2437837150589393,0.6499446028661205,0.8604900375973992,0.755,1.6182501770891986,2.633343625697005,0.615,0.7302976914833718,2.583504368200229,0.283,55.057,55.08,6.9328976034858405,2.9464052287581706,7.662890341321715,0.453,1.0431372549019609,3.5472766884531595,0.294,1.902251270878722,4.118663761801018,0.462,0.3121278140885984,0.3649963689179375,0.855,0.5459694989106755,1.5382716049382716,0.355,1.0431372549019609,2.215395787944808,0.471,-0.3,1.1,0.8,0.1,8.8,8.9,0.537,0.368,0.268,4.3,12.6,8.5,4.1,3.9,0.1,12.7,20.3
406,77.0,240,82.0,29.0,10,8,8,13,4,6,14,8,14,9,15,6,13,5,9,7.585,2.7858971570087516,6.194943190374994,0.45,0.0,0.07777647629725074,0.0,2.7858971570087516,6.116229648098258,0.455,1.5349140743963452,2.341727882732886,0.655,0.6774987031676177,1.7440517053731397,2.4215504085407575,2.888037348772611,1.7712439093816457,0.07782596319675837,1.6398654640986596,1.666225742176381,1.778,8.843,2.8627365673265177,1.1469687588895767,2.0821606064155556,0.38981944746573854,0.46853298974247415,0.832,1.0410803032077778,2.0034470641388196,0.52,1.3531232743762653,3.6461237261759347,0.371,59.761,59.723,8.074209266111884,3.4384073137652162,8.543040369706814,0.473,1.198332300788641,3.5687423605646074,0.336,2.2410126751837653,4.973360346935017,0.451,0.3394337190027293,0.41725968219948767,0.813,0.6263583544028265,1.4327478525861062,0.437,1.2761582639853994,3.1252281365638033,0.408,-0.1,-0.7,-0.9,5.4,4.0,9.3,0.492,0.013,0.378,2.6,6.8,4.6,15.0,3.1,0.3,18.5,14.2
407,75.0,195,79.0,28.5,11,16,16,17,10,11,16,9,10,11,18,12,8,12,13,11.928,3.8664663556574683,9.568751482565036,0.485,1.5550881632007592,4.363279829208508,0.356,2.3131493634854117,5.204586067842177,0.444,1.2743575551514195,1.6826124772673363,0.757,1.2752431406657705,3.5654335058808635,4.840676646546634,0.9493476713845183,0.38827943201785636,0.06471323866964272,1.186684589230648,2.1621313577432684,-1.095,13.073,3.15445560211908,0.8430774096623707,1.576342215545189,0.2603621412192615,0.4764450067209616,0.546,1.319522416383332,2.850699770696608,0.463,0.7341503913971693,1.8783268759389582,0.391,63.235,63.171,8.411834544332054,3.6336926754365138,8.08472242009783,0.52,1.145335676180526,3.4368935112630794,0.333,2.4856975510914823,4.649601874277755,0.535,0.4326035680929541,0.5416409428376946,0.799,1.146222158902028,1.9671051590128383,0.583,0.9086447895395039,2.142628737870225,0.424,0.1,0.2,0.3,-0.4,-2.3,-2.7,0.512,0.456,0.176,4.8,14.0,9.3,5.1,0.7,0.2,10.3,18.4
408,75.0,195,78.0,32.0,9,14,14,9,6,11,7,16,10,11,16,7,11,16,12,10.528,4.303217848564196,10.17091168769341,0.528,2.1376728484559955,5.484754712081539,0.39,2.1679686654692607,4.68858064097293,0.462,2.009218584319751,2.519400142823138,0.797,0.9246283352448551,3.04630052896232,3.9709288642071754,1.0845902490748958,0.9630161736215418,0.0,0.7658782540953453,2.150329785149873,-0.762,15.307,2.3606500616736277,0.9258401679253859,1.8492566704897102,0.06301529938759169,0.22176538053710157,0.284,1.114886066088161,2.232195797537383,0.499,0.9912791326740387,2.232195797537383,0.444,46.211,45.939,9.749624502057076,4.170225734125688,8.692744726702802,0.561,1.4116110494351206,3.9105770695922866,0.361,2.7598336925052784,4.780948649295806,0.577,0.3205990552689436,0.4498138836282898,0.713,0.7704129388972334,1.3165284398876775,0.585,1.6676026905243913,3.013387317965128,0.553,1.7,-0.9,0.8,4.5,-1.0,3.4,0.566,0.539,0.248,3.5,12.8,7.9,5.8,1.7,0.0,6.4,19.4
409,73.0,185,78.0,28.5,11,9,15,11,9,5,9,13,11,11,10,10,15,15,12,12.975,4.629564483219588,10.884401604165204,0.516,1.9700274396679098,5.638218532329559,0.349,2.661507070991346,5.246183071835644,0.507,1.5523816224583131,1.9207767536762121,0.808,0.7860409484274962,3.5839920948616606,4.3700330432891565,1.4272848800394007,0.890316205533597,0.0741106719367589,1.0579047351016675,1.9772727272727275,-7.2,13.354,3.448533033138676,1.132765777809048,1.550411595018645,0.5191022303524943,0.6629142334482517,0.783,1.206641806796595,2.364032927601492,0.51,0.9367480475620911,2.215295855906565,0.423,56.852,56.672,9.755928853754941,4.150197628458499,9.263833992094865,0.527,1.4575098814229253,4.2519762845849804,0.343,2.691699604743083,5.014822134387353,0.537,0.17292490118577075,0.27173913043478265,0.636,1.1383399209486167,1.4822134387351782,0.768,1.383399209486166,3.2588932806324116,0.424,1.2,-0.1,1.1,3.2,-1.0,2.3,0.545,0.518,0.176,2.9,14.0,8.3,9.0,1.6,0.2,8.3,20.6
410,76.0,210,83.25,30.0,10,8,6,8,13,7,10,12,6,17,7,9,7,12,9,10.232,3.606241134751774,8.322670004171883,0.488,0.9111389236545683,2.9978806841885697,0.304,2.694167709637047,5.325723821443472,0.506,1.4353942428035045,2.107300792657489,0.681,1.9129244889445143,4.391530485554177,6.304454974498691,0.7597496871088861,0.7854769974161943,0.13153921009362105,1.1727993324989572,1.9223515989396331,-4.766,10.138,3.781927409261577,0.49995828118481445,1.6942511472674178,0.06448060075093869,0.08784313725490199,0.734,1.8250813516896123,3.3025281602002505,0.553,0.8027367542761786,1.9353525239883191,0.415,59.925,59.602,9.242508640649643,3.9114123687124605,9.242508640649643,0.5,1.4187443374383413,4.15194121002651,0.342,2.4907888997013523,5.0915069964095165,0.489,0.30535888057447746,0.3476393409617128,0.878,0.8521861682493878,1.5972618368511124,0.534,1.3332438508774875,3.147545384383075,0.424,0.1,0.9,1.0,1.6,0.0,1.6,0.517,0.36,0.253,6.8,16.7,11.5,4.4,1.4,0.4,11.3,16.5
